id_ibge,regiao_cptec,nome,uf,latitude,longitude,altitude
5208905,2143,Goiás,GO,-15.9344,-50.1403,496
5209101,2145,Goiatuba,GO,-18.0125,-49.3547,774
5209150,2153,Gouvelândia,GO,-18.6425,-50.0661,395
5209200,2207,Guapó,GO,-16.8306,-49.5319,707
5209291,2220,Guaraíta,GO,-15.6142,-50.0239,669
5209408,2226,"Guarani de Goiás",GO,-13.9358,-46.4803,521
5209457,2244,Guarinos,GO,-14.7317,-49.7017,480
5209606,2264,Heitoraí,GO,-15.7189,-49.8292,658
5209705,2272,Hidrolândia,GO,-16.9622,-49.2281,814
5209804,2273,Hidrolina,GO,-14.7244,-49.4650,603
5209903,2285,Iaciara,GO,-14.0958,-46.6317,571
5209937,2396,Inaciolândia,GO,-18.4881,-49.9872,442
5209952,2409,Indiara,GO,-17.1381,-49.9881,550
5210000,2422,Inhumas,GO,-16.3578,-49.4961,770
5210109,2428,Ipameri,GO,-17.7219,-48.1597,764
5210158,5775,"Ipiranga de Goiás",GO,-15.2700,-49.5800,571
5210208,2450,Iporá,GO,-16.4419,-51.1178,584
5210307,2488,Israelândia,GO,-16.3178,-50.9081,378
5210406,2497,Itaberaí,GO,-16.0203,-49.8103,701
5210562,2520,Itaguari,GO,-15.9186,-49.6044,687
5210604,2521,Itaguaru,GO,-15.7583,-49.6342,770
5210802,2534,Itajá,GO,-19.0675,-51.5444,442
5210901,2564,Itapaci,GO,-14.9508,-49.5494,557
5211008,2589,Itapirapuã,GO,-15.8233,-50.6133,348
5211206,2606,Itapuranga,GO,-15.5622,-49.9486,651
5211305,2617,Itarumã,GO,-18.7692,-51.3481,474
5211404,2630,Itauçu,GO,-16.2006,-49.6081,839
5211503,2649,Itumbiara,GO,-18.4192,-49.2153,448
5211602,2664,Ivolândia,GO,-16.6019,-50.7939,637
5211701,2716,Jandaia,GO,-17.0486,-50.1461,637
5211800,2738,Jaraguá,GO,-15.7569,-49.3344,666
5211909,2755,Jataí,GO,-17.8814,-51.7144,696
5212006,2765,Jaupaci,GO,-16.1781,-50.9531,354
5212055,2782,Jesúpolis,GO,-15.9514,-49.3739,0
5212105,2819,Joviânia,GO,-17.8058,-49.6128,807
5212204,2861,Jussara,GO,-15.8650,-50.8681,317
5212253,5776,"Lagoa Santa",GO,-19.0200,-51.5300,442
5212303,2966,"Leopoldo de Bulhões",GO,-16.6192,-48.7436,1030
5212501,3022,Luziânia,GO,-16.2525,-47.9503,930
5212600,3061,Mairipotaba,GO,-17.2992,-49.4914,658
5212709,3074,Mambaí,GO,-14.4878,-46.1131,709
5212808,3105,"Mara Rosa",GO,-14.0164,-49.1772,530
5212907,3181,Marzagão,GO,-17.9814,-48.6403,604
5212956,3216,Matrinchã,GO,-15.4436,-50.7461,315
5213004,3224,Maurilândia,GO,-17.9708,-50.3386,450
5213053,3258,"Mimoso de Goiás",GO,-15.0561,-48.1614,675
5213087,3260,Minaçu,GO,-13.5331,-48.2200,351
5213103,3265,Mineiros,GO,-17.5694,-52.5511,750
5213400,3304,Moiporá,GO,-16.5461,-50.7392,678
5213509,3327,"Monte Alegre de Goiás",GO,-13.2564,-46.9006,557
5213707,3359,"Montes Claros de Goiás",GO,-16.0078,-51.3967,472
5213756,3361,Montividiu,GO,-17.4442,-51.1747,821
5213772,3362,"Montividiu do Norte",GO,-13.1125,-48.6072,0
5213806,3373,Morrinhos,GO,-17.7311,-49.0994,771
5213855,3376,"Morro Agudo de Goiás",GO,-15.3208,-50.0567,691
5213905,3390,Mossâmedes,GO,-16.1267,-50.2150,615
5214002,3394,Mozarlândia,GO,-14.7447,-50.5706,309
5214051,3408,"Mundo Novo",GO,-13.7761,-50.2811,263
5214101,3425,Mutunópolis,GO,-13.7325,-49.2750,413
5214408,3448,Nazário,GO,-16.5817,-49.8817,649
5214507,3451,Nerópolis,GO,-16.4064,-49.2186,832
5214606,3462,Niquelândia,GO,-14.4739,-48.4597,583
5214705,3483,"Nova América",GO,-15.0217,-49.8958,796
5214804,3487,"Nova Aurora",GO,-18.0575,-48.2536,719
5214838,3504,"Nova Crixás",GO,-14.0986,-50.3267,282
5214861,3517,"Nova Glória",GO,-15.1431,-49.5711,562
5214879,3524,"Nova Iguaçu de Goiás",GO,-14.2878,-49.3875,375
5214903,3560,"Nova Roma",GO,-13.7419,-46.8803,610
5215009,3577,"Nova Veneza",GO,-16.3708,-49.3231,806
5215207,3587,"Novo Brasil",GO,-16.0342,-50.7111,400
5215231,3590,"Novo Gama",GO,-16.0592,-48.0394,1100
5215256,3606,"Novo Planalto",GO,-13.2444,-49.5039,304
5215306,3649,Orizona,GO,-17.0314,-48.2958,806
5215405,3677,"Ouro Verde de Goiás",GO,-16.2203,-49.1933,1040
5215504,3682,Ouvidor,GO,-18.2336,-47.8389,810
5215603,3692,"Padre Bernardo",GO,-15.1603,-48.2839,629
5215652,3708,"Palestina de Goiás",GO,-16.7333,-51.5325,741
5215702,3730,"Palmeiras de Goiás",GO,-16.8050,-49.9258,596
5215801,3733,Palmelo,GO,-17.3244,-48.4233,754
5215900,3734,Palminópolis,GO,-16.7961,-50.1647,719
5216007,3741,Panamá,GO,-18.1767,-49.3542,733
5216304,3777,Paranaiguara,GO,-18.9158,-50.6539,479
5216403,3793,Paraúna,GO,-16.9478,-50.4486,721
5216452,3938,Perolândia,GO,-17.5286,-52.0642,889
5216809,3945,"Petrolina de Goiás",GO,-16.0950,-49.3381,720
5216908,3966,"Pilar de Goiás",GO,-14.7639,-49.5783,753
5217104,4007,Piracanjuba,GO,-17.3028,-49.0167,742
5217203,4023,Piranhas,GO,-16.4269,-51.8222,389
5217302,4037,Pirenópolis,GO,-15.8525,-48.9592,770
5217401,4038,"Pires do Rio",GO,-17.2997,-48.2794,758
5217609,4054,Planaltina,GO,-15.4528,-47.6142,944
5217708,4095,Pontalina,GO,-17.5250,-49.4472,610
5218003,4115,Porangatu,GO,-13.4408,-49.1486,396
5218052,4120,Porteirão,GO,-17.8153,-50.1636,470
5218102,4124,Portelândia,GO,-17.3536,-52.6786,858
5218300,4160,Posse,GO,-14.0931,-46.3694,811
5218391,4224,"Professor Jamil",GO,-17.2486,-49.2417,748
5218508,4263,Quirinópolis,GO,-18.4483,-50.4517,541
5218607,4334,Rialma,GO,-15.3150,-49.5844,582
5218706,4335,Rianápolis,GO,-15.4469,-49.5100,589
5218789,4415,"Rio Quente",GO,-17.7742,-48.7725,663
5218805,4420,"Rio Verde",GO,-17.7981,-50.9281,715
5218904,4461,Rubiataba,GO,-15.1644,-49.8033,632
5219001,4511,Sanclerlândia,GO,-16.1975,-50.3144,607
5219100,4521,"Santa Bárbara de Goiás",GO,-16.5739,-49.6944,639
5219209,4545,"Santa Cruz de Goiás",GO,-17.3158,-48.4817,754
5219258,4559,"Santa Fé de Goiás",GO,-15.7692,-51.1056,362
5219308,4571,"Santa Helena de Goiás",GO,-17.8136,-50.5969,562
5219357,4577,"Santa Isabel",GO,-15.2981,-49.4267,611
5219407,4626,"Santa Rita do Araguaia",GO,-17.3256,-53.2053,691
5219456,4628,"Santa Rita do Novo Destino",GO,-15.1353,-49.1203,790
5219506,4636,"Santa Rosa de Goiás",GO,-16.0850,-49.4936,837
5219605,4649,"Santa Tereza de Goiás",GO,-13.7144,-49.0150,409
5219704,4655,"Santa Terezinha de Goiás",GO,-14.4381,-49.7061,353
5219712,4708,"Santo Antônio da Barra",GO,-17.5614,-50.6342,578
5219738,4712,"Santo Antônio de Goiás",GO,-16.4836,-49.3111,0
5219753,4721,"Santo Antônio do Descoberto",GO,-15.9397,-48.2550,912
5219803,4782,"São Domingos",GO,-13.3983,-46.3183,677
5219902,4812,"São Francisco de Goiás",GO,-15.9306,-49.2611,747
5220009,4867,"São João D'Aliança",GO,-14.7056,-47.5247,986
5220058,4861,"São João da Paraúna",GO,-16.8147,-50.4100,640
5220108,4977,"São Luís de Montes Belos",GO,-16.5250,-50.3722,579
5220157,4984,"São Luíz do Norte",GO,-14.8625,-49.3294,564
5220207,5006,"São Miguel do Araguaia",GO,-13.2750,-50.1628,337
5220264,5011,"São Miguel do Passa Quatro",GO,-17.0586,-48.6628,801
5220280,5018,"São Patrício",GO,-15.3503,-49.8178,560
5220405,5071,"São Simão",GO,-18.9911,-50.5436,367
5220454,5128,"Senador Canedo",GO,-16.7081,-49.0931,801
5220504,5179,Serranópolis,GO,-18.3061,-51.9622,742
5220603,5209,Silvânia,GO,-16.6589,-48.6081,898
5220686,5220,Simolândia,GO,-14.4736,-46.4833,500
5220702,5228,"Sítio D'Abadia",GO,-14.8053,-46.2531,748
5221007,5329,"Taquaral de Goiás",GO,-16.0542,-49.6058,769
5221080,5371,"Teresina de Goiás",GO,-13.7764,-47.2647,754
5221197,5374,"Terezópolis de Goiás",GO,-16.3947,-49.0797,0
5221304,5452,"Três Ranchos",GO,-18.3539,-47.7825,687
5221403,5458,Trindade,GO,-16.6494,-49.4889,756
5221452,5465,Trombas,GO,-13.5086,-48.7400,355
5221502,5499,Turvânia,GO,-16.6144,-50.1342,659
5221551,5500,Turvelândia,GO,-17.8528,-50.3022,459
5221577,5524,Uirapuru,GO,-14.2850,-49.9217,0
5221601,5553,Uruaçu,GO,-14.5247,-49.1408,520
5221700,5554,Uruana,GO,-15.4981,-49.6875,586
5221809,5571,Urutaí,GO,-17.4636,-48.2017,807
5221858,5586,"Valparaíso de Goiás",GO,-16.0658,-47.9786,1080
5221908,5600,Varjão,GO,-17.0453,-49.6311,609
5222005,5647,Vianópolis,GO,-16.7419,-48.5164,1002
5222054,5651,Vicentinópolis,GO,-17.7350,-49.8050,646
5222203,5664,"Vila Boa",GO,-15.0383,-47.0594,0
5222302,5673,"Vila Propício",GO,-15.4569,-48.8886,744
2100055,263,Açailândia,MA,-4.9467,-47.5047,240
2100105,284,"Afonso Cunha",MA,-4.1328,-43.3242,76
2100154,300,"Água Doce do Maranhão",MA,-2.8406,-42.1122,21
2100204,341,Alcântara,MA,-2.4089,-44.4147,32
2100303,346,"Aldeias Altas",MA,-4.6278,-43.4706,94
2100402,379,"Altamira do Maranhão",MA,-4.0583,-45.4994,0
2100436,389,"Alto Alegre do Maranhão",MA,-4.2128,-44.4464,50
2100477,391,"Alto Alegre do Pindaré",MA,-3.6900,-45.9028,0
2100501,406,"Alto Parnaíba",MA,-9.1108,-45.9297,282
2100550,431,"Amapá do Maranhão",MA,-1.5681,-45.9297,0
2100600,437,"Amarante do Maranhão",MA,-5.5667,-46.7422,249
2100709,458,Anajatuba,MA,-3.2644,-44.6197,9
2100808,465,Anapurus,MA,-3.6717,-43.1161,82
2100832,524,Apicum-Açu,MA,-1.4611,-45.1033,0
2100873,560,Araguanã,MA,-2.9528,-45.6653,0
2100907,565,Araioses,MA,-2.8900,-41.9031,6
2100956,569,Arame,MA,-4.8858,-46.0050,10
2101004,589,Arari,MA,-3.4536,-44.7800,7
2101103,685,Axixá,MA,-2.8369,-44.0533,27
2101202,688,Bacabal,MA,-4.2917,-44.7917,21
2101251,689,Bacabeira,MA,-2.9708,-44.3156,44
2101301,690,Bacuri,MA,-1.7028,-45.1339,15
2101350,691,Bacurituba,MA,-2.7058,-44.7378,15
2101400,714,Balsas,MA,-7.5325,-46.0356,247
2101509,731,"Barão de Grajaú",MA,-6.7564,-43.0242,108
2101608,760,"Barra do Corda",MA,-5.5056,-45.2433,83
2101707,784,Barreirinhas,MA,-2.7469,-42.8264,4
2101772,814,"Bela Vista do Maranhão",MA,-3.7311,-45.3147,0
2101731,818,Belágua,MA,-3.1550,-43.5103,92
2101806,836,"Benedito Leite",MA,-7.2228,-44.5583,173
2101905,844,Bequimão,MA,-2.4489,-44.7825,17
2101939,849,"Bernardo do Mearim",MA,-4.5844,-44.7644,0
2101970,883,"Boa Vista do Gurupi",MA,-1.7875,-46.3033,0
2102002,902,"Bom Jardim",MA,-4.7417,-44.3500,40
2102036,916,"Bom Jesus das Selvas",MA,-4.4200,-46.7653,0
2102077,927,"Bom Lugar",MA,-4.2197,-45.0392,0
2102101,998,Brejo,MA,-3.6844,-42.7503,55
2102150,1001,"Brejo de Areia",MA,-4.1117,-45.4953,0
2102200,1031,Buriti,MA,-3.9422,-42.9250,227
2102309,1033,"Buriti Bravo",MA,-5.8372,-43.8336,227
2102325,1038,Buriticupu,MA,-4.3458,-46.4011,0
2102358,1040,Buritirana,MA,-5.5928,-47.0178,250
2102374,1082,"Cachoeira Grande",MA,-2.9267,-44.0581,48
2102408,1123,Cajapió,MA,-2.8808,-44.6747,18
2102507,1124,Cajari,MA,-3.3208,-45.0108,13
2102556,1172,"Campestre do Maranhão",MA,-6.1722,-47.3636,100
2102606,1249,"Cândido Mendes",MA,-1.4467,-45.7167,10
2102705,1271,Cantanhede,MA,-3.6333,-44.3767,25
2102754,1295,"Capinzal do Norte",MA,-4.7283,-44.3269,132
2102804,1372,Carolina,MA,-7.3328,-47.4694,167
2102903,1378,Carutapera,MA,-1.1950,-46.0200,26
2103000,1430,Caxias,MA,-4.8589,-43.3561,66
2103109,1434,Cedral,MA,-2.0003,-44.5361,30
2103125,1446,"Central do Maranhão",MA,-2.1986,-44.8256,45
2103158,1448,"Centro do Guilherme",MA,-2.3686,-46.0017,0
2103174,1449,"Centro Novo do Maranhão",MA,-2.1069,-46.1283,0
2103208,1479,Chapadinha,MA,-3.7417,-43.3603,105
2103257,1500,Cidelândia,MA,-5.1742,-47.7817,241
2103307,1521,Codó,MA,-4.4553,-43.8856,47
2103406,1522,"Coelho Neto",MA,-4.2567,-43.0128,81
2103505,1530,Colinas,MA,-6.0258,-44.2492,141
2103554,1564,"Conceição do Lago-Açu",MA,-3.8344,-44.8933,21
2103604,1617,Coroatá,MA,-4.1300,-44.1242,35
2103703,1740,Cururupu,MA,-1.8283,-44.8683,12
2103752,1751,Davinópolis,MA,-5.5575,-47.4258,180
2103802,1819,"Dom Pedro",MA,-5.0333,-44.4417,142
2103901,1854,"Duque Bacelar",MA,-4.1556,-42.9444,74
2104008,1917,Esperantinópolis,MA,-4.8667,-44.7083,90
2104057,1933,Estreito,MA,-6.5606,-47.4511,153
2104073,1980,"Feira Nova do Maranhão",MA,-6.9600,-46.6856,331
2104081,1992,"Fernando Falcão",MA,-6.1519,-44.8931,210
2104099,2037,"Formosa da Serra Negra",MA,-6.4353,-46.1908,288
2104107,2048,"Fortaleza dos Nogueiras",MA,-6.9639,-46.1772,430
2104206,2051,Fortuna,MA,-5.7333,-44.1583,215
2104305,2131,"Godofredo Viana",MA,-1.4033,-45.7800,10
2104404,2149,"Gonçalves Dias",MA,-5.1511,-44.2994,140
2104503,2154,"Governador Archer",MA,-5.0222,-44.2711,145
2104552,2157,"Governador Edison Lobão",MA,-5.7486,-47.3606,208
2104602,2158,"Governador Eugênio Barros",MA,-5.3231,-44.2467,145
2104628,2160,"Governador Luiz Rocha",MA,-5.4686,-44.0739,119
2104651,2162,"Governador Newton Bello",MA,-3.4261,-45.6758,0
2104677,2163,"Governador Nunes Freire",MA,-2.1258,-45.8853,0
2104701,2166,"Graça Aranha",MA,-5.4097,-44.3342,192
2104800,2168,Grajaú,MA,-5.8194,-46.1386,172
2104909,2253,Guimarães,MA,-2.1331,-44.6011,41
2105005,2283,"Humberto de Campos",MA,-2.5983,-43.4611,17
2105104,2342,Icatu,MA,-2.7758,-44.0658,12
2105153,2356,"Igarapé do Meio",MA,-3.6611,-45.2267,0
2105203,2357,"Igarapé Grande",MA,-4.5667,-44.8250,80
2105302,2394,Imperatriz,MA,-5.5264,-47.4917,116
2105351,2528,"Itaipava do Grajaú",MA,-5.1447,-45.7914,110
2105401,2572,"Itapecuru Mirim",MA,-3.3925,-44.3586,20
2105427,2636,"Itinga do Maranhão",MA,-4.4497,-47.5256,200
2105450,2760,Jatobá,MA,-5.8167,-44.2233,190
2105476,2769,"Jenipapo dos Vieiras",MA,-5.3714,-45.6364,150
2105500,2796,"João Lisboa",MA,-5.4478,-47.4008,291
2105609,2817,Joselândia,MA,-4.9333,-44.6833,60
2105658,2838,"Junco do Maranhão",MA,-1.8436,-46.0922,0
2105708,2877,"Lago da Pedra",MA,-4.5500,-45.1167,95
2105807,2878,"Lago do Junco",MA,-4.4000,-44.9167,90
2105948,5843,"Lago dos Rodrigues",MA,-4.6020,-44.9830,100
2105906,2879,"Lago Verde",MA,-4.0417,-44.9333,16
2105922,2893,"Lagoa do Mato",MA,-6.0467,-43.5261,200
,2900,"Lagoa dos Rodrigues",MA,-4.4981,-44.8986,0
2105963,2906,"Lagoa Grande do Maranhão",MA,-4.8131,-45.3297,0
2105989,2925,"Lajeado Novo",MA,-6.1886,-47.0353,100
2106003,2972,"Lima Campos",MA,-4.5167,-44.4667,82
2106102,2997,Loreto,MA,-7.0844,-45.1411,193
2106201,3008,"Luís Domingues",MA,-1.2683,-45.8733,5
2106300,3054,"Magalhães de Almeida",MA,-3.3961,-42.2039,36
2106326,3109,Maracaçumé,MA,-2.0428,-45.9592,0
2106359,3119,"Marajá do Sena",MA,-4.5994,-45.5772,0
2106375,3121,Maranhãozinho,MA,-2.3097,-45.8419,0
2106409,3190,"Mata Roma",MA,-3.6250,-43.1111,80
2106508,3203,Matinha,MA,-3.1006,-45.0336,39
2106607,3212,Matões,MA,-5.5189,-43.1989,38
2106631,3213,"Matões do Norte",MA,-3.6322,-44.5558,30
2106672,3255,"Milagres do Maranhão",MA,-3.5814,-42.6094,20
2106706,3273,Mirador,MA,-6.3708,-44.3631,186
2106755,3280,"Miranda do Norte",MA,-3.5689,-44.5839,62
2106805,3294,Mirinzal,MA,-2.0650,-44.7842,31
2106904,3311,Monção,MA,-3.4917,-45.2511,14
2107001,3357,"Montes Altos",MA,-5.8333,-47.0667,244
2107100,3386,Morros,MA,-2.8644,-44.0394,38
2107209,3458,"Nina Rodrigues",MA,-3.4661,-43.9050,15
2107258,3503,"Nova Colinas",MA,-7.1156,-46.2569,400
2107308,3526,"Nova Iorque",MA,-6.7339,-44.0444,178
2107357,3547,"Nova Olinda do Maranhão",MA,-2.8472,-45.6947,0
2107407,3624,"Olho D'Água das Cunhãs",MA,-4.1147,-45.1397,30
2107456,3634,"Olinda Nova do Maranhão",MA,-2.9981,-44.9969,28
2107506,3689,"Paço do Lumiar",MA,-2.5322,-44.1075,16
2107605,3727,Palmeirândia,MA,-2.6453,-44.8950,20
2107704,3760,Paraibano,MA,-6.4331,-43.9836,282
2107803,3809,Parnarama,MA,-5.6817,-43.0933,89
2107902,3819,"Passagem Franca",MA,-6.1797,-43.7836,243
2108009,3828,"Pastos Bons",MA,-6.6017,-44.0767,309
2108058,3850,"Paulino Neves",MA,-2.7192,-42.5331,4
2108108,3861,"Paulo Ramos",MA,-4.4439,-45.2406,70
2108207,3892,Pedreiras,MA,-4.5689,-44.5919,0
2108256,3901,"Pedro do Rosário",MA,-2.9733,-45.3494,38
2108306,3916,Penalva,MA,-3.2942,-45.1736,17
2108405,3931,"Peri Mirim",MA,-2.5775,-44.8542,11
2108454,3934,Peritoró,MA,-4.3833,-44.3333,53
2108504,3977,Pindaré-Mirim,MA,-3.6083,-45.3433,19
2108603,3995,Pinheiro,MA,-2.5214,-45.0825,15
2108702,4002,"Pio XII",MA,-3.8325,-45.1525,0
2108801,4024,Pirapemas,MA,-3.7267,-44.2233,39
2108900,4067,"Poção de Pedras",MA,-4.6667,-44.8500,90
2109007,4144,"Porto Franco",MA,-6.3383,-47.3992,162
2109056,4153,"Porto Rico do Maranhão",MA,-1.8925,-44.6050,0
2109106,4194,"Presidente Dutra",MA,-5.2900,-44.4900,112
2109205,4200,"Presidente Juscelino",MA,-2.9275,-44.0650,15
2109239,4207,"Presidente Médici",MA,-2.3867,-45.8197,0
2109270,4212,"Presidente Sarney",MA,-2.5914,-45.3642,29
2109304,4214,"Presidente Vargas",MA,-3.4069,-44.0239,58
2109403,4220,"Primeira Cruz",MA,-2.5100,-43.4383,16
2109452,4283,Raposa,MA,-2.4231,-44.1033,3
2109502,4316,Riachão,MA,-7.3619,-46.6172,383
2109551,4336,"Ribamar Fiquene",MA,-5.9303,-47.3844,156
2109601,4451,Rosário,MA,-2.9344,-44.2350,14
2109700,4508,Sambaíba,MA,-7.1403,-45.3461,212
2109759,4565,"Santa Filomena do Maranhão",MA,-5.5008,-44.5606,180
2109809,4567,"Santa Helena",MA,-2.2311,-45.3000,29
2109908,4573,"Santa Inês",MA,-3.6667,-45.3800,24
2110005,4588,"Santa Luzia",MA,-3.9633,-45.6583,60
2110039,4595,"Santa Luzia do Paruá",MA,-2.5006,-45.7750,0
2110104,4618,"Santa Quitéria do Maranhão",MA,-3.5156,-42.5467,36
2110203,4619,"Santa Rita",MA,-3.1436,-44.3258,28
2110237,4681,"Santana do Maranhão",MA,-3.1161,-42.4117,33
2110278,4701,"Santo Amaro do Maranhão",MA,-2.5003,-43.2544,10
2110302,4737,"Santo Antônio dos Lopes",MA,-4.8667,-44.3667,129
2110401,4751,"São Benedito do Rio Preto",MA,-3.3336,-43.5283,34
2110500,4753,"São Bento",MA,-2.6958,-44.8214,2
2110609,4764,"São Bernardo",MA,-3.3614,-42.4178,43
2110658,4787,"São Domingos do Azeitão",MA,-6.8100,-44.6447,308
2110708,4790,"São Domingos do Maranhão",MA,-5.5758,-44.3853,191
2110807,4797,"São Félix de Balsas",MA,-7.0828,-44.8131,188
2110856,4817,"São Francisco do Brejão",MA,-5.1228,-47.3858,255
2110906,4821,"São Francisco do Maranhão",MA,-6.2506,-42.8564,76
2111003,4851,"São João Batista",MA,-2.9553,-44.8069,29
2111029,4878,"São João do Carú",MA,-3.5544,-46.2558,50
2111052,4887,"São João do Paraíso",MA,-6.4611,-47.0575,230
2111078,4894,"São João do Soter",MA,-5.1139,-43.8100,153
2111102,4898,"São João dos Patos",MA,-6.4950,-43.7022,328
2111201,4928,"São José de Ribamar",MA,-2.5619,-44.0542,20
2111250,4962,"São José dos Basílios",MA,-5.0511,-44.5839,80
2111300,243,"São Luís",MA,-2.5297,-44.3028,24
2111409,4982,"São Luís Gonzaga do Maranhão",MA,-4.3917,-44.6500,44
2111508,4994,"São Mateus do Maranhão",MA,-4.0417,-44.4750,44
2111532,5024,"São Pedro da Água Branca",MA,-5.0850,-48.4292,171
2111573,5038,"São Pedro dos Crentes",MA,-6.8264,-46.5319,342
2111607,5041,"São Raimundo das Mangabeiras",MA,-7.0219,-45.4811,225
2111631,5042,"São Raimundo do Doca Bezerra",MA,-5.1047,-45.0772,180
2111672,5044,"São Roberto",MA,-5.0211,-44.9908,100
2111706,5087,"São Vicente Ferrer",MA,-2.8942,-44.8803,16
2111722,5107,Satubinha,MA,-3.8492,-45.2711,0
2111748,5126,"Senador Alexandre Costa",MA,-5.2564,-44.0556,149
2111763,5136,"Senador La Rocque",MA,-5.4425,-47.2908,180
2111789,5178,"Serrano do Maranhão",MA,-1.8564,-45.1225,0
2111805,5231,"Sítio Novo",MA,-5.8781,-46.6992,260
2111904,5257,"Sucupira do Norte",MA,-6.4769,-44.1917,485
2111953,5258,"Sucupira do Riachão",MA,-6.4111,-43.5461,290
2112001,5344,"Tasso Fragoso",MA,-8.4753,-45.7428,242
2112100,5399,Timbiras,MA,-4.2553,-43.9406,49
2112209,5403,Timon,MA,-5.0942,-42.8367,69
2112233,5464,"Trizidela do Vale",MA,-4.5719,-44.6208,0
2112274,5472,Tufilândia,MA,-3.7289,-45.5544,0
2112308,5479,Tuntum,MA,-5.2581,-44.6489,320
2112407,5492,Turiaçu,MA,-1.6633,-45.3717,5
2112456,5493,Turilândia,MA,-2.2008,-45.3425,0
2112506,5504,Tutóia,MA,-2.7619,-42.2744,20
2112605,5551,"Urbano Santos",MA,-3.2078,-43.4036,41
2112704,5595,"Vargem Grande",MA,-3.5431,-43.9158,43
2112803,5645,Viana,MA,-3.2203,-45.0036,22
2112852,5671,"Vila Nova dos Martírios",MA,-4.9869,-47.9933,307
2112902,5698,"Vitória do Mearim",MA,-3.4622,-44.8706,13
2113009,5701,"Vitorino Freire",MA,-4.2894,-45.2500,50
2114007,5726,"Zé Doca",MA,-3.2747,-45.6583,0
3100104,248,"Abadia dos Dourados",MG,-18.4856,-47.4031,742
3100203,250,Abaeté,MG,-19.1600,-45.4458,647
3100302,259,"Abre Campo",MG,-20.3011,-42.4775,548
3100401,262,Acaiaca,MG,-20.3625,-43.1447,421
3100500,275,Açucena,MG,-19.0731,-42.5464,472
3100609,293,"Água Boa",MG,-17.9961,-42.3889,407
3100708,298,"Água Comprida",MG,-20.0564,-48.1089,543
3100807,309,Aguanil,MG,-20.9425,-45.3928,823
3100906,316,"Águas Formosas",MG,-17.0822,-40.9358,273
3101003,320,"Águas Vermelhas",MG,-15.7472,-41.4600,758
3101102,327,Aimorés,MG,-19.4958,-41.0639,80
3101201,330,Aiuruoca,MG,-21.9756,-44.6031,974
3101300,332,Alagoa,MG,-22.1706,-44.6419,1132
3101409,340,Albertina,MG,-22.2008,-46.6158,1011
3101508,352,"Além Paraíba",MG,-21.8878,-42.7044,140
3101607,356,Alfenas,MG,-21.4292,-45.9472,881
3101631,359,"Alfredo Vasconcelos",MG,-21.1453,-43.7769,1052
3101706,368,Almenara,MG,-16.1836,-40.6944,187
3101805,372,Alpercata,MG,-18.9742,-41.9703,192
3101904,374,Alpinópolis,MG,-20.8636,-46.3881,876
3102001,383,Alterosa,MG,-21.2492,-46.1431,843
3102050,395,"Alto Caparaó",MG,-20.4333,-41.8683,1000
3153509,400,"Alto Jequitibá",MG,-20.4239,-41.9664,645
3102100,408,"Alto Rio Doce",MG,-21.0258,-43.4114,793
3102209,415,Alvarenga,MG,-19.4172,-41.7286,390
3102308,420,Alvinópolis,MG,-20.1067,-43.0489,572
3102407,423,"Alvorada de Minas",MG,-18.7361,-43.3653,657
3102506,452,"Amparo do Serra",MG,-20.5072,-42.8025,580
3102605,473,Andradas,MG,-22.0681,-46.5692,913
3102803,476,Andrelândia,MG,-21.7397,-44.3092,998
3102852,478,Angelândia,MG,-17.6022,-42.1625,891
3102902,504,"Antônio Carlos",MG,-21.3181,-43.7467,1058
3103009,506,"Antônio Dias",MG,-19.6528,-42.8722,398
3103108,512,"Antônio Prado de Minas",MG,-21.0161,-42.1094,312
3103207,538,Araçaí,MG,-19.1986,-44.2481,739
3103306,545,Aracitaba,MG,-21.3425,-43.3783,573
3103405,551,Araçuaí,MG,-16.8497,-42.0703,307
3103504,563,Araguari,MG,-18.6472,-48.1872,921
3103603,572,Arantina,MG,-21.9111,-44.2558,1049
3103702,576,Araponga,MG,-20.6667,-42.5208,1040
3103751,578,Araporã,MG,-18.4361,-49.1850,461
3103801,580,Arapuá,MG,-19.0339,-46.1556,1031
3103900,602,Araújos,MG,-19.9481,-45.1656,821
3104007,603,Araxá,MG,-19.5933,-46.9406,997
3104106,604,Arceburgo,MG,-21.3642,-46.9400,693
3104205,606,Arcos,MG,-20.2819,-45.5394,740
3104304,608,Areado,MG,-21.3586,-46.1456,815
3104403,621,Argirita,MG,-21.6100,-42.8361,250
3104452,622,Aricanduva,MG,-17.8672,-42.5569,682
3104502,623,Arinos,MG,-15.9169,-46.1056,509
3104601,656,"Astolfo Dutra",MG,-21.3153,-42.8622,257
3104700,662,Ataléia,MG,-18.0436,-41.1100,240
3104809,667,"Augusto de Lima",MG,-18.1092,-44.2669,534
3104908,693,Baependi,MG,-21.9589,-44.8900,893
3105004,705,Baldim,MG,-19.2883,-43.9569,603
3105103,715,Bambuí,MG,-20.0064,-45.9769,706
3105202,719,Bandeira,MG,-15.8847,-40.5594,292
3105301,720,"Bandeira do Sul",MG,-21.7281,-46.3858,962
3105400,729,"Barão de Cocais",MG,-19.9458,-43.4872,740
3105509,733,"Barão de Monte Alto",MG,-21.2450,-42.2375,205
3105608,737,Barbacena,MG,-21.2258,-43.7736,1164
